ja,it,da,tr,no,en,sr,sv,nl,de,fr,ca,ko,fi,total,date
151242.0,76238.0,7960.0,53299.0,13394.0,1724554.0,5831.0,26694.0,41631.0,204911.0,149512.0,5999.0,11501.0,16324.0,2489090.0,2017-04-17
149421.0,117235.0,12135.0,53985.0,12569.0,1790493.0,5954.0,30635.0,42379.0,220745.0,158391.0,7623.0,11305.0,20907.0,2633777.0,2017-04-18
163864.0,103233.0,12544.0,53194.0,15004.0,1771283.0,7230.0,30329.0,40451.0,207200.0,165964.0,8455.0,11194.0,19526.0,2609471.0,2017-04-19
157160.0,103421.0,12398.0,50068.0,15310.0,1780402.0,7134.0,32362.0,38731.0,205387.0,154181.0,8057.0,10828.0,18941.0,2594380.0,2017-04-20
148919.0,88224.0,10704.0,41834.0,13465.0,1672606.0,5102.0,28281.0,32375.0,186147.0,139020.0,5461.0,9714.0,17292.0,2399144.0,2017-04-21
140761.0,84056.0,6224.0,51368.0,8704.0,1549874.0,4993.0,29470.0,28647.0,179928.0,135362.0,4561.0,9429.0,17960.0,2251337.0,2017-04-22
130803.0,79506.0,7558.0,51295.0,10423.0,1601511.0,6919.0,27256.0,31480.0,229048.0,138033.0,5765.0,12836.0,16349.0,2348782.0,2017-04-23
145596.0,93479.0,13518.0,52379.0,15729.0,1896558.0,6429.0,35442.0,35838.0,235305.0,163325.0,9618.0,11801.0,21081.0,2736098.0,2017-04-24
143802.0,103756.0,13646.0,45686.0,15782.0,1877624.0,6385.0,34770.0,37670.0,236269.0,173220.0,9849.0,11249.0,20432.0,2730140.0,2017-04-25
145266.0,109604.0,13681.0,49053.0,16145.0,1833326.0,6325.0,36164.0,33726.0,226856.0,178338.0,9139.0,11651.0,19695.0,2688969.0,2017-04-26
138575.0,108334.0,13091.0,51901.0,15286.0,1812664.0,5664.0,33212.0,32578.0,211580.0,161251.0,8846.0,11659.0,18949.0,2623590.0,2017-04-27
134336.0,90420.0,10666.0,29933.0,11557.0,1572604.0,4016.0,28660.0,30916.0,184602.0,136779.0,5961.0,7832.0,14405.0,2262687.0,2017-04-28
117752.0,79748.0,5700.0,6103.0,7528.0,1286057.0,4013.0,21455.0,28044.0,156019.0,112080.0,3532.0,7486.0,13451.0,1848968.0,2017-04-29
117480.0,75730.0,6978.0,5810.0,9824.0,1467128.0,3586.0,21015.0,32129.0,173287.0,136760.0,4319.0,9845.0,13479.0,2077370.0,2017-04-30
134049.0,109120.0,11238.0,8928.0,10133.0,1846587.0,3500.0,27053.0,38043.0,228121.0,175332.0,5901.0,9777.0,13912.0,2621694.0,2017-05-01
144805.0,104506.0,11548.0,8275.0,14662.0,1862099.0,5714.0,33967.0,39141.0,234804.0,166831.0,9319.0,8093.0,18920.0,2662684.0,2017-05-02
126344.0,102774.0,10633.0,7921.0,14654.0,1773029.0,6191.0,33040.0,36196.0,229177.0,170375.0,9330.0,7741.0,18460.0,2545865.0,2017-05-03
138830.0,101904.0,11150.0,8139.0,14768.0,1766836.0,6331.0,33440.0,37635.0,233643.0,161667.0,8885.0,7616.0,19285.0,2550129.0,2017-05-04
136102.0,89135.0,9649.0,5340.0,11212.0,1617560.0,4710.0,26702.0,33933.0,192806.0,143929.0,6248.0,9207.0,15995.0,2302528.0,2017-05-05
143774.0,89719.0,5735.0,6326.0,7371.0,1354187.0,4226.0,20337.0,27720.0,160429.0,131094.0,4449.0,11100.0,13083.0,1979550.0,2017-05-06
164945.0,96766.0,6607.0,7406.0,9988.0,1490747.0,6657.0,25729.0,37221.0,222565.0,139337.0,6062.0,11735.0,16242.0,2242007.0,2017-05-07
174117.0,102336.0,12258.0,7741.0,15896.0,1793230.0,6513.0,35180.0,44030.0,244891.0,163899.0,9259.0,10152.0,20167.0,2639669.0,2017-05-08
160770.0,99064.0,13731.0,8081.0,15528.0,1801593.0,7173.0,34699.0,48198.0,234717.0,171425.0,10523.0,12091.0,19872.0,2637465.0,2017-05-09
156136.0,98427.0,12405.0,7586.0,15448.0,1761544.0,6764.0,34657.0,43230.0,238739.0,170760.0,9396.0,10456.0,21180.0,2586728.0,2017-05-10
168539.0,103164.0,10524.0,8052.0,15175.0,1774027.0,5978.0,33955.0,42985.0,221062.0,165785.0,9148.0,11086.0,19765.0,2589245.0,2017-05-11
149734.0,88303.0,5407.0,5366.0,11512.0,1584028.0,4422.0,29415.0,39345.0,184116.0,145412.0,6527.0,8672.0,16642.0,2278901.0,2017-05-12
149641.0,73054.0,5476.0,5676.0,8391.0,1309265.0,4448.0,23533.0,31599.0,152735.0,130976.0,4039.0,9510.0,11084.0,1919427.0,2017-05-13
166190.0,83025.0,5916.0,6827.0,10237.0,1420001.0,6402.0,26227.0,39316.0,199441.0,156977.0,5893.0,12235.0,14734.0,2153421.0,2017-05-14
156876.0,108020.0,10001.0,7342.0,14707.0,1902102.0,6690.0,35433.0,49494.0,226465.0,164766.0,9751.0,11670.0,20726.0,2724043.0,2017-05-15
149100.0,113842.0,11126.0,7377.0,12469.0,2002465.0,6828.0,36040.0,46540.0,239377.0,170955.0,9721.0,12234.0,20348.0,2838422.0,2017-05-16
154390.0,110181.0,10876.0,7237.0,7519.0,1827254.0,6579.0,35923.0,44412.0,246877.0,167317.0,9657.0,11151.0,20138.0,2659511.0,2017-05-17
158277.0,104749.0,10678.0,4787.0,16942.0,1781447.0,6106.0,32406.0,47067.0,223029.0,163947.0,10176.0,10784.0,18831.0,2589226.0,2017-05-18
145073.0,93023.0,8840.0,3974.0,14852.0,1590729.0,4285.0,26376.0,41057.0,194312.0,145526.0,6965.0,8511.0,25303.0,2308826.0,2017-05-19
130063.0,82926.0,5730.0,4483.0,10302.0,1322555.0,4807.0,19733.0,32612.0,157467.0,125319.0,4448.0,10108.0,22358.0,1932911.0,2017-05-20
140680.0,91563.0,7106.0,4958.0,12364.0,1478753.0,6333.0,24748.0,38168.0,197685.0,150404.0,6470.0,13197.0,14386.0,2186815.0,2017-05-21
163837.0,113472.0,10667.0,5399.0,15668.0,1825850.0,6391.0,34832.0,47407.0,249464.0,164062.0,10453.0,12593.0,19388.0,2679483.0,2017-05-22
156284.0,102923.0,9435.0,5345.0,14185.0,1790145.0,7064.0,33374.0,43482.0,219442.0,160222.0,9698.0,12617.0,17002.0,2581218.0,2017-05-23
157829.0,103068.0,6646.0,5118.0,11340.0,1753176.0,7257.0,28439.0,33662.0,188079.0,136361.0,9688.0,12626.0,14605.0,2467894.0,2017-05-24
148697.0,102497.0,5180.0,5055.0,9634.0,1604838.0,6214.0,21016.0,28843.0,158069.0,123203.0,9559.0,16679.0,13304.0,2252788.0,2017-05-25
151477.0,86392.0,5279.0,3764.0,9408.0,1411184.0,4566.0,19867.0,28787.0,152207.0,126110.0,6844.0,8809.0,12187.0,2026881.0,2017-05-26
133951.0,73037.0,5560.0,3831.0,7778.0,1294987.0,4150.0,20157.0,29564.0,147614.0,116907.0,4778.0,9860.0,11131.0,1863305.0,2017-05-27
163545.0,83327.0,8063.0,5074.0,10866.0,1393160.0,5881.0,26753.0,37348.0,197457.0,137777.0,7309.0,13847.0,13304.0,2103711.0,2017-05-28
166888.0,105405.0,12751.0,5135.0,15165.0,1608303.0,6102.0,33145.0,47556.0,231400.0,159627.0,10230.0,12465.0,14506.0,2428678.0,2017-05-29
158488.0,103516.0,13459.0,4546.0,17097.0,1701244.0,6038.0,35172.0,47563.0,262130.0,157017.0,10577.0,16185.0,13742.0,2546774.0,2017-05-30
161708.0,100431.0,12889.0,4523.0,16656.0,1891124.0,5959.0,32787.0,47197.0,235766.0,726152.0,9895.0,11928.0,14325.0,3271340.0,2017-05-31
179346.0,81754.0,12077.0,4674.0,15940.0,2198538.0,5813.0,28993.0,46235.0,271136.0,271901.0,8964.0,12408.0,15156.0,3152935.0,2017-06-01
203348.0,84399.0,9188.0,4019.0,14094.0,2505544.0,4218.0,24013.0,42179.0,231200.0,192136.0,6437.0,16835.0,17495.0,3355105.0,2017-06-02
149975.0,72967.0,5675.0,3319.0,7649.0,1644814.0,3998.0,18149.0,49769.0,160957.0,136976.0,4017.0,11006.0,11890.0,2281161.0,2017-06-03
149084.0,84971.0,7478.0,3768.0,9244.0,1553578.0,5398.0,21434.0,35105.0,193221.0,134196.0,6016.0,12984.0,10547.0,2227024.0,2017-06-04
156566.0,99635.0,10358.0,3710.0,9580.0,1866539.0,6937.0,20562.0,42353.0,217062.0,159279.0,8770.0,11041.0,11665.0,2624057.0,2017-06-05
155849.0,97074.0,14120.0,3444.0,14295.0,1867411.0,6424.0,20677.0,50557.0,276053.0,162390.0,10531.0,14750.0,10658.0,2704233.0,2017-06-06
172111.0,89971.0,14106.0,3588.0,15804.0,1817889.0,6469.0,24638.0,49210.0,244357.0,163025.0,11011.0,13856.0,10678.0,2636713.0,2017-06-07
161640.0,80914.0,13527.0,3966.0,13593.0,1717922.0,5778.0,20750.0,48176.0,221883.0,153194.0,10863.0,13586.0,11692.0,2477484.0,2017-06-08
146499.0,75170.0,10479.0,3149.0,10152.0,1461952.0,4238.0,18161.0,37588.0,190571.0,135895.0,7238.0,9956.0,9561.0,2120609.0,2017-06-09
122327.0,74311.0,6815.0,2956.0,6513.0,1310935.0,3620.0,16481.0,30883.0,153225.0,109649.0,3827.0,10791.0,9476.0,1861809.0,2017-06-10
139272.0,81724.0,9059.0,3234.0,8179.0,1416787.0,4640.0,19727.0,40603.0,192820.0,119589.0,5973.0,14332.0,10790.0,2066729.0,2017-06-11
162616.0,84121.0,14447.0,8066.0,11765.0,1675353.0,5133.0,19904.0,50229.0,239061.0,142171.0,10636.0,14141.0,11132.0,2448775.0,2017-06-12
163368.0,81599.0,14556.0,5278.0,11036.0,1688921.0,4958.0,18007.0,49377.0,221343.0,145249.0,9463.0,13749.0,11128.0,2438032.0,2017-06-13
156314.0,88009.0,14250.0,4216.0,10709.0,1791497.0,4538.0,15599.0,46806.0,201127.0,141767.0,8825.0,13758.0,9268.0,2506683.0,2017-06-14
155893.0,76653.0,12104.0,3571.0,8935.0,1673327.0,4787.0,15545.0,46072.0,192066.0,127737.0,8092.0,12319.0,8427.0,2345528.0,2017-06-15
150732.0,69522.0,8349.0,3575.0,8340.0,1452513.0,4855.0,18729.0,37332.0,181432.0,120259.0,5213.0,9394.0,8880.0,2079125.0,2017-06-16
125762.0,72649.0,5851.0,4360.0,6290.0,1283733.0,3035.0,19003.0,30445.0,165953.0,108760.0,2551.0,9924.0,9598.0,1847914.0,2017-06-17
137272.0,83838.0,9166.0,4227.0,7752.0,1414245.0,4204.0,19843.0,39441.0,206042.0,124341.0,3865.0,13973.0,11965.0,2080174.0,2017-06-18
163892.0,93718.0,10630.0,3678.0,8333.0,1629828.0,4071.0,17880.0,49227.0,216770.0,152493.0,5258.0,13810.0,10957.0,2380545.0,2017-06-19
171586.0,92307.0,8799.0,3781.0,7821.0,1721460.0,3703.0,19614.0,53363.0,236091.0,138241.0,3912.0,12404.0,16883.0,2489965.0,2017-06-20
170563.0,86616.0,6175.0,3475.0,7770.0,1730269.0,3724.0,18224.0,46692.0,219318.0,131993.0,3032.0,12771.0,12198.0,2452820.0,2017-06-21
174315.0,81806.0,5158.0,3919.0,6926.0,1621360.0,3437.0,16985.0,46913.0,217601.0,149177.0,2650.0,13003.0,10814.0,2354064.0,2017-06-22
142716.0,76300.0,3850.0,3282.0,7337.0,1369889.0,3133.0,17187.0,35855.0,206023.0,106671.0,1966.0,9237.0,9126.0,1992572.0,2017-06-23
150023.0,72501.0,4435.0,3634.0,6902.0,1197496.0,2985.0,22063.0,29196.0,168598.0,95241.0,1920.0,10396.0,12277.0,1777667.0,2017-06-24
173055.0,81987.0,4991.0,3384.0,8226.0,1287812.0,3562.0,21119.0,38179.0,218754.0,98215.0,2254.0,12898.0,12668.0,1967104.0,2017-06-25
166854.0,79773.0,4631.0,3871.0,7193.0,1548103.0,3641.0,19026.0,42036.0,229187.0,120691.0,2686.0,10862.0,11268.0,2249822.0,2017-06-26
162747.0,77035.0,4225.0,3264.0,6322.0,1571087.0,3213.0,16939.0,41727.0,218898.0,119971.0,2729.0,9760.0,10822.0,2248739.0,2017-06-27
172190.0,81474.0,4455.0,3363.0,6379.0,1557807.0,3156.0,16182.0,36016.0,220697.0,135509.0,2914.0,9469.0,9734.0,2259345.0,2017-06-28
154583.0,75449.0,4532.0,3991.0,6530.0,1569342.0,2973.0,17699.0,34047.0,206679.0,111805.0,2314.0,9394.0,9030.0,2208368.0,2017-06-29
146849.0,72061.0,4381.0,3360.0,5986.0,1391126.0,2901.0,18229.0,28864.0,188099.0,99805.0,2265.0,8521.0,10284.0,1982731.0,2017-06-30
128707.0,64129.0,4199.0,3342.0,6132.0,1283946.0,2678.0,17253.0,26460.0,162567.0,94686.0,1768.0,8033.0,10334.0,1814234.0,2017-07-01
141129.0,68573.0,5488.0,3625.0,7509.0,1461297.0,3197.0,19069.0,30806.0,200625.0,99343.0,2103.0,17565.0,11658.0,2071987.0,2017-07-02
173676.0,71150.0,5690.0,3843.0,6816.0,1565833.0,3467.0,18551.0,31120.0,199554.0,104206.0,2720.0,22805.0,10966.0,2220397.0,2017-07-03
188007.0,73586.0,5531.0,3555.0,6774.0,1534684.0,3243.0,17596.0,30605.0,200096.0,101040.0,2792.0,11167.0,11133.0,2189809.0,2017-07-04
167749.0,74216.0,5465.0,3544.0,6443.0,1521324.0,2890.0,18151.0,29120.0,196145.0,100836.0,3343.0,11433.0,11049.0,2151708.0,2017-07-05
163095.0,70381.0,5523.0,3470.0,6714.0,1629147.0,2879.0,17082.0,29303.0,191106.0,103158.0,3136.0,10689.0,10528.0,2246211.0,2017-07-06
147253.0,63529.0,5365.0,3578.0,9003.0,1499378.0,2928.0,18256.0,25980.0,165953.0,93131.0,2461.0,10206.0,9176.0,2056197.0,2017-07-07
133939.0,60261.0,4782.0,3221.0,7242.0,1300225.0,2540.0,18269.0,22819.0,146930.0,85978.0,2300.0,12215.0,9320.0,1810041.0,2017-07-08
160808.0,69166.0,5568.0,3708.0,8250.0,1494273.0,3106.0,18924.0,27935.0,192205.0,95569.0,2082.0,10830.0,10445.0,2102869.0,2017-07-09
166042.0,73246.0,5862.0,4184.0,7929.0,1595686.0,3236.0,18836.0,32159.0,211479.0,108014.0,3642.0,16838.0,10981.0,2258134.0,2017-07-10
195919.0,82946.0,5908.0,4159.0,8386.0,1565382.0,3068.0,20073.0,29907.0,201842.0,115568.0,3954.0,11203.0,12192.0,2260507.0,2017-07-11
168395.0,92565.0,6052.0,3690.0,8232.0,1689310.0,2968.0,23865.0,36091.0,240780.0,111891.0,3495.0,10096.0,14721.0,2412151.0,2017-07-12
171726.0,78324.0,5109.0,4264.0,7584.0,1613411.0,2731.0,19170.0,25127.0,218582.0,105882.0,2993.0,17240.0,11949.0,2284092.0,2017-07-13
148632.0,67571.0,4787.0,4007.0,7169.0,1424744.0,2361.0,18486.0,24331.0,188656.0,97036.0,2436.0,7918.0,10755.0,2008889.0,2017-07-14
139057.0,69170.0,4736.0,3512.0,7773.0,1686398.0,2271.0,18801.0,22972.0,152935.0,98841.0,1898.0,7480.0,9499.0,2225343.0,2017-07-15
158702.0,74530.0,5641.0,3749.0,9258.0,1451400.0,2585.0,22824.0,30524.0,175970.0,101862.0,1967.0,10733.0,10308.0,2060053.0,2017-07-16
173449.0,76355.0,6973.0,3814.0,7849.0,1720484.0,2518.0,19150.0,27678.0,192217.0,108162.0,2764.0,10203.0,11649.0,2363265.0,2017-07-17
360177.0,76095.0,5829.0,4489.0,7676.0,1624370.0,2548.0,18760.0,27398.0,184771.0,108321.0,2688.0,9736.0,12273.0,2445131.0,2017-07-18
178391.0,71096.0,5203.0,4124.0,7669.0,1572703.0,2407.0,19114.0,28188.0,182194.0,105054.0,2754.0,9204.0,12444.0,2200545.0,2017-07-19
170098.0,69477.0,5712.0,5472.0,8067.0,1520509.0,2451.0,19357.0,31726.0,191254.0,103515.0,2535.0,8958.0,12164.0,2151295.0,2017-07-20
166664.0,73695.0,9150.0,8393.0,14230.0,1444900.0,3102.0,32135.0,36574.0,181154.0,107647.0,2386.0,8745.0,13935.0,2102710.0,2017-07-21
155390.0,66214.0,6937.0,7049.0,8884.0,1294166.0,2873.0,22991.0,29225.0,175794.0,98295.0,2188.0,9809.0,11646.0,1891461.0,2017-07-22
176676.0,70149.0,8358.0,5653.0,8747.0,1514898.0,2796.0,22461.0,35347.0,222113.0,105545.0,2480.0,10089.0,12461.0,2197773.0,2017-07-23
186485.0,80187.0,6057.0,5047.0,8258.0,1637939.0,2952.0,21781.0,33295.0,208185.0,111516.0,2920.0,11062.0,12134.0,2327818.0,2017-07-24
172321.0,76140.0,6202.0,5149.0,8002.0,1556083.0,2851.0,19678.0,30703.0,196878.0,109826.0,2765.0,10784.0,12596.0,2209978.0,2017-07-25
172609.0,74133.0,5430.0,4802.0,8046.0,1496773.0,2957.0,18997.0,27698.0,185330.0,107616.0,2779.0,9302.0,11171.0,2127643.0,2017-07-26
159922.0,68294.0,5643.0,5443.0,7962.0,1424455.0,2658.0,17940.0,27369.0,174980.0,104751.0,2797.0,8724.0,11354.0,2022292.0,2017-07-27
177608.0,65356.0,5371.0,5225.0,7387.0,1354279.0,2460.0,18331.0,26350.0,170662.0,99307.0,2382.0,7936.0,10916.0,1953570.0,2017-07-28
146971.0,66864.0,5765.0,4588.0,8066.0,1210902.0,2406.0,18510.0,25693.0,145616.0,92764.0,1677.0,8027.0,10052.0,1747901.0,2017-07-29
165003.0,69177.0,6212.0,4485.0,8811.0,1524216.0,2641.0,20557.0,30006.0,177514.0,105253.0,1916.0,7978.0,11468.0,2135237.0,2017-07-30
173006.0,72469.0,5066.0,4907.0,8118.0,1550406.0,2385.0,19651.0,28855.0,184894.0,106507.0,2437.0,9956.0,11033.0,2179690.0,2017-07-31
177459.0,72414.0,5714.0,4843.0,7858.0,1576281.0,2713.0,19304.0,28949.0,187680.0,110234.0,2850.0,16550.0,11759.0,2224608.0,2017-08-01
174137.0,71919.0,5494.0,4583.0,7546.0,1600881.0,2725.0,20657.0,30993.0,199468.0,116874.0,2578.0,14404.0,13384.0,2265643.0,2017-08-02
177199.0,68302.0,5554.0,4870.0,8124.0,1494793.0,2608.0,21087.0,31011.0,201981.0,115020.0,2699.0,13647.0,11414.0,2158309.0,2017-08-03
205766.0,71200.0,5438.0,4925.0,7768.0,1373560.0,2690.0,20259.0,28696.0,186875.0,106292.0,2664.0,11337.0,11137.0,2038607.0,2017-08-04
161583.0,67172.0,4942.0,5020.0,7381.0,1504696.0,2847.0,20282.0,26948.0,157660.0,104450.0,1930.0,14028.0,11623.0,2090562.0,2017-08-05
178786.0,70362.0,4927.0,4761.0,8262.0,1388113.0,3333.0,21092.0,30835.0,183551.0,99286.0,1981.0,12952.0,12639.0,2020880.0,2017-08-06
239260.0,72527.0,4775.0,4796.0,7494.0,1513271.0,2691.0,18973.0,29162.0,190367.0,104510.0,2558.0,11368.0,11330.0,2213082.0,2017-08-07
194616.0,74567.0,5483.0,5167.0,7505.0,1554422.0,2719.0,20985.0,37365.0,200667.0,112311.0,2812.0,11075.0,10841.0,2240535.0,2017-08-08
182927.0,75808.0,6044.0,5478.0,7908.0,1584530.0,3233.0,20267.0,30814.0,209864.0,111567.0,2590.0,9468.0,11172.0,2261670.0,2017-08-09
167595.0,81867.0,6013.0,5280.0,6931.0,1512467.0,4776.0,19503.0,31463.0,203566.0,114542.0,2445.0,9438.0,11054.0,2176940.0,2017-08-10
145198.0,81517.0,5928.0,5852.0,7380.0,1416055.0,3320.0,18417.0,29704.0,185219.0,104170.0,2687.0,8502.0,11810.0,2025759.0,2017-08-11
139543.0,75131.0,5064.0,5258.0,6676.0,1236493.0,2750.0,19606.0,26228.0,156982.0,94664.0,2101.0,9635.0,15053.0,1795184.0,2017-08-12
133479.0,69537.0,5410.0,4966.0,6721.0,1331661.0,2720.0,18629.0,28532.0,176798.0,99183.0,1746.0,8661.0,15894.0,1903937.0,2017-08-13
157350.0,68627.0,7628.0,4906.0,5919.0,1431854.0,2754.0,17452.0,28108.0,181796.0,102201.0,2352.0,9550.0,14458.0,2034955.0,2017-08-14
171292.0,65376.0,9291.0,4845.0,6435.0,1448755.0,2456.0,18409.0,32559.0,190141.0,112385.0,2352.0,10159.0,14031.0,2088486.0,2017-08-15
168761.0,81963.0,10075.0,6304.0,6192.0,1468675.0,2733.0,18475.0,28209.0,187518.0,111944.0,2676.0,9911.0,15136.0,2118572.0,2017-08-16
171001.0,73530.0,9284.0,10786.0,6722.0,1556904.0,2502.0,18625.0,32649.0,185775.0,107570.0,2275.0,9791.0,15303.0,2202717.0,2017-08-17
155948.0,70773.0,8384.0,5512.0,7598.0,1384285.0,2517.0,20107.0,30045.0,172726.0,101428.0,2099.0,7732.0,12472.0,1981626.0,2017-08-18
147995.0,73856.0,4916.0,4711.0,6681.0,1292931.0,2517.0,19092.0,26290.0,178127.0,92628.0,1996.0,7598.0,11341.0,1870679.0,2017-08-19
160955.0,74852.0,6313.0,4812.0,7793.0,1420256.0,2963.0,20276.0,28064.0,183057.0,102307.0,2235.0,10572.0,13913.0,2038368.0,2017-08-20
178737.0,105460.0,10561.0,5190.0,8402.0,1492477.0,3105.0,19365.0,29314.0,215387.0,108126.0,2693.0,10982.0,16400.0,2206199.0,2017-08-21
169661.0,140280.0,10600.0,4737.0,9287.0,1734837.0,3023.0,21871.0,29611.0,204048.0,113142.0,2779.0,9948.0,17788.0,2471612.0,2017-08-22
188822.0,110656.0,10592.0,4888.0,9273.0,1606053.0,3010.0,22174.0,31337.0,189210.0,109685.0,2696.0,10882.0,16894.0,2316172.0,2017-08-23
181164.0,96690.0,10846.0,4665.0,10237.0,1710913.0,2848.0,22900.0,30491.0,195746.0,108131.0,2971.0,11629.0,16066.0,2405297.0,2017-08-24
158948.0,87010.0,9107.0,4410.0,9799.0,2102370.0,2724.0,23064.0,29782.0,175014.0,108909.0,2908.0,8208.0,14963.0,2737216.0,2017-08-25
145244.0,79017.0,5535.0,5251.0,7354.0,2039249.0,2728.0,18237.0,27355.0,158171.0,106720.0,2356.0,9072.0,15907.0,2622196.0,2017-08-26
169301.0,85688.0,6429.0,4563.0,7806.0,1677767.0,2846.0,20794.0,31758.0,188453.0,114152.0,2373.0,11722.0,15466.0,2339118.0,2017-08-27
174998.0,86940.0,10682.0,4329.0,12366.0,2042445.0,2977.0,25147.0,35409.0,228303.0,126415.0,2770.0,10367.0,18131.0,2781279.0,2017-08-28
174834.0,88862.0,11335.0,5057.0,13836.0,2147756.0,2927.0,27846.0,33847.0,209492.0,126996.0,3182.0,10451.0,18263.0,2874684.0,2017-08-29
181158.0,84190.0,11504.0,4950.0,13160.0,2215696.0,2936.0,28117.0,38480.0,200977.0,123134.0,3560.0,10231.0,19337.0,2937430.0,2017-08-30
171303.0,84099.0,10239.0,4442.0,13225.0,2142312.0,3104.0,28120.0,33207.0,202322.0,113345.0,4594.0,9932.0,18407.0,2838651.0,2017-08-31
145499.0,84325.0,8263.0,4141.0,10757.0,2025515.0,2923.0,24174.0,29261.0,178928.0,102493.0,3094.0,8600.0,15549.0,2643522.0,2017-09-01
135109.0,75671.0,4686.0,4539.0,6736.0,1632603.0,3230.0,19347.0,24230.0,156998.0,91619.0,2449.0,8992.0,11582.0,2177791.0,2017-09-02
146791.0,79144.0,6686.0,5433.0,10013.0,1892589.0,3917.0,22791.0,29682.0,195078.0,103346.0,3664.0,11558.0,14773.0,2525465.0,2017-09-03
149579.0,83556.0,11149.0,4626.0,15082.0,1979799.0,4216.0,30230.0,34839.0,194677.0,113969.0,3627.0,10648.0,19241.0,2655238.0,2017-09-04
149956.0,87083.0,11085.0,4683.0,16194.0,3210190.0,5098.0,33362.0,44645.0,207144.0,152806.0,2718.0,10592.0,19494.0,3955050.0,2017-09-05
144167.0,96949.0,12266.0,5211.0,17246.0,3535054.0,5532.0,37887.0,55082.0,245735.0,198581.0,2635.0,11384.0,21370.0,4389099.0,2017-09-06
162896.0,113952.0,12111.0,4956.0,16433.0,3316692.0,6163.0,36753.0,51820.0,251142.0,204576.0,2477.0,11292.0,21932.0,4213195.0,2017-09-07
213802.0,150747.0,12755.0,5482.0,17220.0,3451635.0,5132.0,41353.0,57464.0,268082.0,206712.0,3051.0,13065.0,24998.0,4471498.0,2017-09-08
140386.0,113253.0,7078.0,5262.0,10065.0,2955830.0,5007.0,32462.0,46076.0,224959.0,188937.0,2317.0,12094.0,21058.0,3764784.0,2017-09-09
156371.0,127553.0,9572.0,5539.0,13294.0,3148486.0,6603.0,36718.0,56780.0,265269.0,190920.0,2330.0,14542.0,30355.0,4064332.0,2017-09-10
155309.0,109138.0,13606.0,5196.0,16328.0,2927286.0,6246.0,38548.0,55465.0,260614.0,178765.0,2400.0,14901.0,25451.0,3809253.0,2017-09-11
165140.0,106187.0,12394.0,5945.0,16969.0,2176965.0,6233.0,36204.0,51088.0,239729.0,162438.0,2951.0,14090.0,21215.0,3017548.0,2017-09-12
152214.0,93973.0,13177.0,4781.0,16652.0,2047240.0,5746.0,37395.0,52023.0,242051.0,167960.0,4042.0,14503.0,19310.0,2871067.0,2017-09-13
163548.0,85696.0,11695.0,4307.0,17527.0,1921592.0,5618.0,36664.0,44710.0,217791.0,160548.0,5335.0,12761.0,19916.0,2707708.0,2017-09-14
179177.0,82135.0,9974.0,4497.0,13875.0,1722468.0,4405.0,28799.0,39388.0,179616.0,145586.0,4735.0,12205.0,16474.0,2443334.0,2017-09-15
162207.0,73012.0,5340.0,4514.0,7644.0,1470408.0,3674.0,21927.0,30424.0,158831.0,135829.0,3838.0,10708.0,12867.0,2101223.0,2017-09-16
190953.0,81697.0,7247.0,4575.0,10404.0,1747085.0,5770.0,25409.0,35075.0,203867.0,169936.0,5310.0,11730.0,15827.0,2514885.0,2017-09-17
147263.0,90012.0,12123.0,4725.0,16573.0,2116935.0,5694.0,33944.0,47820.0,229757.0,197837.0,8207.0,11012.0,19064.0,2940966.0,2017-09-18
143994.0,111583.0,12880.0,4999.0,18358.0,2465851.0,6393.0,38875.0,48228.0,233826.0,214939.0,9898.0,12521.0,20062.0,3342407.0,2017-09-19
175826.0,120182.0,13507.0,5458.0,18108.0,2663001.0,6602.0,41380.0,47730.0,254438.0,231185.0,9832.0,12113.0,22418.0,3621780.0,2017-09-20
151123.0,100980.0,12455.0,4741.0,17656.0,2162359.0,5618.0,35375.0,42289.0,231649.0,177208.0,9972.0,11274.0,18596.0,2981295.0,2017-09-21
141559.0,87320.0,9484.0,3633.0,13459.0,1795699.0,4049.0,29557.0,39475.0,191882.0,161591.0,7263.0,9021.0,15884.0,2509876.0,2017-09-22
124854.0,76458.0,6048.0,4350.0,8611.0,1551434.0,4139.0,22466.0,31276.0,185213.0,153782.0,5839.0,9549.0,14627.0,2198646.0,2017-09-23
144266.0,91726.0,7609.0,5131.0,11425.0,1659335.0,5841.0,26015.0,39710.0,201736.0,171084.0,7562.0,11348.0,15514.0,2398302.0,2017-09-24
146149.0,98649.0,12462.0,4537.0,17556.0,1904420.0,5843.0,33235.0,47050.0,208179.0,190878.0,10347.0,11751.0,19387.0,2710443.0,2017-09-25
159821.0,102219.0,13098.0,5685.0,18449.0,2022185.0,6076.0,35614.0,43690.0,215351.0,189270.0,11170.0,12199.0,20090.0,2854917.0,2017-09-26
149592.0,96247.0,13021.0,5126.0,18058.0,1781456.0,6325.0,33947.0,44665.0,210415.0,182177.0,10684.0,10746.0,19814.0,2582273.0,2017-09-27
136852.0,93379.0,12657.0,5132.0,17223.0,1702188.0,5944.0,35010.0,47002.0,213234.0,176198.0,9927.0,9408.0,19699.0,2483853.0,2017-09-28
122920.0,79160.0,9940.0,4048.0,13553.0,1528146.0,3874.0,26907.0,36063.0,175470.0,146643.0,7482.0,7463.0,15202.0,2176871.0,2017-09-29
